"CABELLO";"OJOS";"PIEL";"CROMA_CAB";"CROMA_OJOS";"CROMA_PIEL"
"castano";"ambar";"amarillento";"suave";"brillante";"suave"
"castano";"ambar";"amarillento";"suave";"brillante";"brillante"
"castano";"ambar";"amarillento";"brillante";"suave";"suave"
"castano";"ambar";"amarillento";"brillante";"suave";"brillante"
"castano";"ambar";"amarillento";"brillante";"brillante";"suave"
"castano";"ambar";"amarillento";"brillante";"brillante";"brillante"
"castano";"ambar";"moreno claro / dorado";"suave";"suave";"suave"
"castano";"ambar";"moreno claro / dorado";"suave";"suave";"brillante"
"castano";"ambar";"moreno claro / dorado";"suave";"brillante";"suave"
"castano";"ambar";"moreno claro / dorado";"suave";"brillante";"brillante"
"castano";"ambar";"moreno claro / dorado";"brillante";"suave";"suave"
"castano";"ambar";"moreno claro / dorado";"brillante";"suave";"brillante"
"castano";"ambar";"moreno claro / dorado";"brillante";"brillante";"suave"
"castano";"ambar";"moreno claro / dorado";"brillante";"brillante";"brillante"
"castano";"ambar";"moreno / marron claro";"suave";"suave";"suave"
"castano";"ambar";"moreno / marron claro";"suave";"suave";"brillante"
"castano";"ambar";"moreno / marron claro";"suave";"brillante";"suave"
"castano";"ambar";"moreno / marron claro";"suave";"brillante";"brillante"
"castano";"ambar";"moreno / marron claro";"brillante";"suave";"suave"
"castano";"ambar";"moreno / marron claro";"brillante";"suave";"brillante"
"castano";"ambar";"moreno / marron claro";"brillante";"brillante";"suave"
"castano";"ambar";"moreno / marron claro";"brillante";"brillante";"brillante"
"castano";"verde";"melocoton";"suave";"suave";"suave"
"castano";"verde";"melocoton";"suave";"suave";"brillante"
"castano";"verde";"melocoton";"suave";"brillante";"suave"
"castano";"verde";"melocoton";"suave";"brillante";"brillante"
"castano";"verde";"melocoton";"brillante";"suave";"suave"
"castano";"verde";"melocoton";"brillante";"suave";"brillante"
"castano";"verde";"melocoton";"brillante";"brillante";"suave"
"castano";"verde";"melocoton";"brillante";"brillante";"brillante"
"castano";"verde";"blanco / palido";"suave";"suave";"suave"
"castano";"verde";"blanco / palido";"suave";"suave";"brillante"
"castano";"verde";"blanco / palido";"suave";"brillante";"suave"
"castano";"verde";"blanco / palido";"suave";"brillante";"brillante"
"castano";"verde";"blanco / palido";"brillante";"suave";"suave"
"castano";"verde";"blanco / palido";"brillante";"suave";"brillante"
"castano";"verde";"blanco / palido";"brillante";"brillante";"suave"
"castano";"verde";"blanco / palido";"brillante";"brillante";"brillante"
"castano";"verde";"rosada";"suave";"suave";"suave"
"castano";"verde";"rosada";"suave";"suave";"brillante"
"castano";"verde";"rosada";"suave";"brillante";"suave"
"castano";"verde";"rosada";"suave";"brillante";"brillante"
"castano";"verde";"rosada";"brillante";"suave";"suave"
"castano";"verde";"rosada";"brillante";"suave";"brillante"
"castano";"verde";"rosada";"brillante";"brillante";"suave"
"castano";"verde";"rosada";"brillante";"brillante";"brillante"
"castano";"verde";"negro";"suave";"suave";"suave"
"castano";"verde";"negro";"suave";"suave";"brillante"
"castano";"verde";"negro";"suave";"brillante";"suave"
"castano";"verde";"negro";"suave";"brillante";"brillante"
"castano";"verde";"negro";"brillante";"suave";"suave"
"castano";"verde";"negro";"brillante";"suave";"brillante"
"castano";"verde";"negro";"brillante";"brillante";"suave"
"castano";"verde";"negro";"brillante";"brillante";"brillante"
"castano";"verde";"amarillento";"suave";"suave";"suave"
"castano";"verde";"amarillento";"suave";"suave";"brillante"
"castano";"verde";"amarillento";"suave";"brillante";"suave"
"castano";"verde";"amarillento";"suave";"brillante";"brillante"
"castano";"verde";"amarillento";"brillante";"suave";"suave"
"castano";"verde";"amarillento";"brillante";"suave";"brillante"
"castano";"verde";"amarillento";"brillante";"brillante";"suave"
"castano";"verde";"amarillento";"brillante";"brillante";"brillante"
"castano";"verde";"moreno claro / dorado";"suave";"suave";"suave"
"castano";"verde";"moreno claro / dorado";"suave";"suave";"brillante"
"castano";"verde";"moreno claro / dorado";"suave";"brillante";"suave"
"castano";"verde";"moreno claro / dorado";"suave";"brillante";"brillante"
"castano";"verde";"moreno claro / dorado";"brillante";"suave";"suave"
"castano";"verde";"moreno claro / dorado";"brillante";"suave";"brillante"
"castano";"verde";"moreno claro / dorado";"brillante";"brillante";"suave"
"castano";"verde";"moreno claro / dorado";"brillante";"brillante";"brillante"
"castano";"verde";"moreno / marron claro";"suave";"suave";"suave"
"castano";"verde";"moreno / marron claro";"suave";"suave";"brillante"
"castano";"verde";"moreno / marron claro";"suave";"brillante";"suave"
"castano";"verde";"moreno / marron claro";"suave";"brillante";"brillante"
"castano";"verde";"moreno / marron claro";"brillante";"suave";"suave"
"castano";"verde";"moreno / marron claro";"brillante";"suave";"brillante"
"castano";"verde";"moreno / marron claro";"brillante";"brillante";"suave"
"castano";"verde";"moreno / marron claro";"brillante";"brillante";"brillante"
"castano";"miel";"melocoton";"suave";"suave";"suave"
"castano";"miel";"melocoton";"suave";"suave";"brillante"
"castano";"miel";"melocoton";"suave";"brillante";"suave"
"castano";"miel";"melocoton";"suave";"brillante";"brillante"
"castano";"miel";"melocoton";"brillante";"suave";"suave"
"castano";"miel";"melocoton";"brillante";"suave";"brillante"
"castano";"miel";"melocoton";"brillante";"brillante";"suave"
"castano";"miel";"melocoton";"brillante";"brillante";"brillante"
"castano";"miel";"blanco / palido";"suave";"suave";"suave"
"castano";"miel";"blanco / palido";"suave";"suave";"brillante"
"castano";"miel";"blanco / palido";"suave";"brillante";"suave"
"castano";"miel";"blanco / palido";"suave";"brillante";"brillante"
"castano";"miel";"blanco / palido";"brillante";"suave";"suave"
"castano";"miel";"blanco / palido";"brillante";"suave";"brillante"
"castano";"miel";"blanco / palido";"brillante";"brillante";"suave"
"castano";"miel";"blanco / palido";"brillante";"brillante";"brillante"
"castano";"miel";"rosada";"suave";"suave";"suave"
"castano";"miel";"rosada";"suave";"suave";"brillante"
"castano";"miel";"rosada";"suave";"brillante";"suave"
"castano";"miel";"rosada";"suave";"brillante";"brillante"
"castano";"miel";"rosada";"brillante";"suave";"suave"
"castano";"miel";"rosada";"brillante";"suave";"brillante"
"castano";"miel";"rosada";"brillante";"brillante";"suave"
"castano";"miel";"rosada";"brillante";"brillante";"brillante"
"castano";"miel";"negro";"suave";"suave";"suave"
"castano";"miel";"negro";"suave";"suave";"brillante"
"castano";"miel";"negro";"suave";"brillante";"suave"
"castano";"miel";"negro";"suave";"brillante";"brillante"
"castano";"miel";"negro";"brillante";"suave";"suave"
"castano";"miel";"negro";"brillante";"suave";"brillante"
"castano";"miel";"negro";"brillante";"brillante";"suave"
"castano";"miel";"negro";"brillante";"brillante";"brillante"
"castano";"miel";"amarillento";"suave";"suave";"suave"
"castano";"miel";"amarillento";"suave";"suave";"brillante"
"castano";"miel";"amarillento";"suave";"brillante";"suave"
"castano";"miel";"amarillento";"suave";"brillante";"brillante"
"castano";"miel";"amarillento";"brillante";"suave";"suave"
"castano";"miel";"amarillento";"brillante";"suave";"brillante"
"castano";"miel";"amarillento";"brillante";"brillante";"suave"
"castano";"miel";"amarillento";"brillante";"brillante";"brillante"
"castano";"miel";"moreno claro / dorado";"suave";"suave";"suave"
"castano";"miel";"moreno claro / dorado";"suave";"suave";"brillante"
"castano";"miel";"moreno claro / dorado";"suave";"brillante";"suave"
"castano";"miel";"moreno claro / dorado";"suave";"brillante";"brillante"
"castano";"miel";"moreno claro / dorado";"brillante";"suave";"suave"
"castano";"miel";"moreno claro / dorado";"brillante";"suave";"brillante"
"castano";"miel";"moreno claro / dorado";"brillante";"brillante";"suave"
"castano";"miel";"moreno claro / dorado";"brillante";"brillante";"brillante"
"castano";"miel";"moreno / marron claro";"suave";"suave";"suave"
"castano";"miel";"moreno / marron claro";"suave";"suave";"brillante"
"castano";"miel";"moreno / marron claro";"suave";"brillante";"suave"
"castano";"miel";"moreno / marron claro";"suave";"brillante";"brillante"
"castano";"miel";"moreno / marron claro";"brillante";"suave";"suave"
"castano";"miel";"moreno / marron claro";"brillante";"suave";"brillante"
"castano";"miel";"moreno / marron claro";"brillante";"brillante";"suave"
"castano";"miel";"moreno / marron claro";"brillante";"brillante";"brillante"
"castano claro";"gris";"melocoton";"suave";"suave";"suave"
"castano claro";"gris";"melocoton";"suave";"suave";"brillante"
"castano claro";"gris";"melocoton";"suave";"brillante";"suave"
"castano claro";"gris";"melocoton";"suave";"brillante";"brillante"
"castano claro";"gris";"melocoton";"brillante";"suave";"suave"
"castano claro";"gris";"melocoton";"brillante";"suave";"brillante"
"castano claro";"gris";"melocoton";"brillante";"brillante";"suave"
"castano claro";"gris";"melocoton";"brillante";"brillante";"brillante"
"castano claro";"gris";"blanco / palido";"suave";"suave";"suave"
"castano claro";"gris";"blanco / palido";"suave";"suave";"brillante"
"castano claro";"gris";"blanco / palido";"suave";"brillante";"suave"
"castano claro";"gris";"blanco / palido";"suave";"brillante";"brillante"
"castano claro";"gris";"blanco / palido";"brillante";"suave";"suave"
"castano claro";"gris";"blanco / palido";"brillante";"suave";"brillante"
"castano claro";"gris";"blanco / palido";"brillante";"brillante";"suave"
"castano claro";"gris";"blanco / palido";"brillante";"brillante";"brillante"
"castano claro";"gris";"rosada";"suave";"suave";"suave"
"castano claro";"gris";"rosada";"suave";"suave";"brillante"
"castano claro";"gris";"rosada";"suave";"brillante";"suave"
"castano claro";"gris";"rosada";"suave";"brillante";"brillante"
"castano claro";"gris";"rosada";"brillante";"suave";"suave"
"castano claro";"gris";"rosada";"brillante";"suave";"brillante"
"castano claro";"gris";"rosada";"brillante";"brillante";"suave"
"castano claro";"gris";"rosada";"brillante";"brillante";"brillante"
"castano claro";"gris";"negro";"suave";"suave";"suave"
"castano claro";"gris";"negro";"suave";"suave";"brillante"
"castano claro";"gris";"negro";"suave";"brillante";"suave"
"castano claro";"gris";"negro";"suave";"brillante";"brillante"
"castano claro";"gris";"negro";"brillante";"suave";"suave"
"castano claro";"gris";"negro";"brillante";"suave";"brillante"
"castano claro";"gris";"negro";"brillante";"brillante";"suave"
"castano claro";"gris";"negro";"brillante";"brillante";"brillante"
"castano claro";"gris";"amarillento";"suave";"suave";"suave"
"castano claro";"gris";"amarillento";"suave";"suave";"brillante"
"castano claro";"gris";"amarillento";"suave";"brillante";"suave"
"castano claro";"gris";"amarillento";"suave";"brillante";"brillante"
"castano claro";"gris";"amarillento";"brillante";"suave";"suave"
"castano claro";"gris";"amarillento";"brillante";"suave";"brillante"
"castano claro";"gris";"amarillento";"brillante";"brillante";"suave"
"castano claro";"gris";"amarillento";"brillante";"brillante";"brillante"
"castano claro";"gris";"moreno claro / dorado";"suave";"suave";"suave"
"castano claro";"gris";"moreno claro / dorado";"suave";"suave";"brillante"
"castano claro";"gris";"moreno claro / dorado";"suave";"brillante";"suave"
"castano claro";"gris";"moreno claro / dorado";"suave";"brillante";"brillante"
"castano claro";"gris";"moreno claro / dorado";"brillante";"suave";"suave"
"castano claro";"gris";"moreno claro / dorado";"brillante";"suave";"brillante"
"castano claro";"gris";"moreno claro / dorado";"brillante";"brillante";"suave"
"castano claro";"gris";"moreno claro / dorado";"brillante";"brillante";"brillante"
"castano claro";"gris";"moreno / marron claro";"suave";"suave";"suave"
"castano claro";"gris";"moreno / marron claro";"suave";"suave";"brillante"
"castano claro";"gris";"moreno / marron claro";"suave";"brillante";"suave"
"castano claro";"gris";"moreno / marron claro";"suave";"brillante";"brillante"
"castano claro";"gris";"moreno / marron claro";"brillante";"suave";"suave"
"castano claro";"gris";"moreno / marron claro";"brillante";"suave";"brillante"
"castano claro";"gris";"moreno / marron claro";"brillante";"brillante";"suave"
"castano claro";"gris";"moreno / marron claro";"brillante";"brillante";"brillante"
"castano claro";"negro";"melocoton";"suave";"suave";"suave"
"castano claro";"negro";"melocoton";"suave";"suave";"brillante"
"castano claro";"negro";"melocoton";"suave";"brillante";"suave"
"castano claro";"negro";"melocoton";"suave";"brillante";"brillante"
"castano claro";"negro";"melocoton";"brillante";"suave";"suave"
"castano claro";"negro";"melocoton";"brillante";"suave";"brillante"
"castano claro";"negro";"melocoton";"brillante";"brillante";"suave"
"castano claro";"negro";"melocoton";"brillante";"brillante";"brillante"
"castano claro";"negro";"blanco / palido";"suave";"suave";"suave"
"castano claro";"negro";"blanco / palido";"suave";"suave";"brillante"
"castano claro";"negro";"blanco / palido";"suave";"brillante";"suave"
"castano claro";"negro";"blanco / palido";"suave";"brillante";"brillante"
"castano claro";"negro";"blanco / palido";"brillante";"suave";"suave"
"castano claro";"negro";"blanco / palido";"brillante";"suave";"brillante"
"castano claro";"negro";"blanco / palido";"brillante";"brillante";"suave"
"castano claro";"negro";"blanco / palido";"brillante";"brillante";"brillante"
"castano claro";"negro";"rosada";"suave";"suave";"suave"
"castano claro";"negro";"rosada";"suave";"suave";"brillante"
"castano claro";"negro";"rosada";"suave";"brillante";"suave"
"castano claro";"negro";"rosada";"suave";"brillante";"brillante"
"castano claro";"negro";"rosada";"brillante";"suave";"suave"
"castano claro";"negro";"rosada";"brillante";"suave";"brillante"
"castano claro";"negro";"rosada";"brillante";"brillante";"suave"
"castano claro";"negro";"rosada";"brillante";"brillante";"brillante"
"castano claro";"negro";"negro";"suave";"suave";"suave"
"castano claro";"negro";"negro";"suave";"suave";"brillante"
"castano claro";"negro";"negro";"suave";"brillante";"suave"
"castano claro";"negro";"negro";"suave";"brillante";"brillante"
"castano claro";"negro";"negro";"brillante";"suave";"suave"
"castano claro";"negro";"negro";"brillante";"suave";"brillante"
"castano claro";"negro";"negro";"brillante";"brillante";"suave"
"castano claro";"negro";"negro";"brillante";"brillante";"brillante"
"castano claro";"negro";"amarillento";"suave";"suave";"suave"
"castano claro";"negro";"amarillento";"suave";"suave";"brillante"
"castano claro";"negro";"amarillento";"suave";"brillante";"suave"
"castano claro";"negro";"amarillento";"suave";"brillante";"brillante"
"castano claro";"negro";"amarillento";"brillante";"suave";"suave"
"castano claro";"negro";"amarillento";"brillante";"suave";"brillante"
"castano claro";"negro";"amarillento";"brillante";"brillante";"suave"
"castano claro";"negro";"amarillento";"brillante";"brillante";"brillante"
"castano claro";"negro";"moreno claro / dorado";"suave";"suave";"suave"
"castano claro";"negro";"moreno claro / dorado";"suave";"suave";"brillante"
"castano claro";"negro";"moreno claro / dorado";"suave";"brillante";"suave"
"castano claro";"negro";"moreno claro / dorado";"suave";"brillante";"brillante"
"castano claro";"negro";"moreno claro / dorado";"brillante";"suave";"suave"
"castano claro";"negro";"moreno claro / dorado";"brillante";"suave";"brillante"
